"","site","region","scenario","year","water_year_type","flow_metric","current_value_final","current_value_note","reference_value_final","reference_value_note","watercon_value_final","watercon_value_note","deltah_cur_ref_final","deltaH_watercon_ref_final"
"4812",403030,"San Juan",NA,2005,"Wet","Q99",129.474260641056,"original",53.7515140451132,"original",124.175549191456,"original",75.7227465959431,70.4240351463427
"4813",403030,"San Juan",NA,2006,"Dry","Q99",3.56507144987499,"original",0.442366522699778,"original",3.50427389928781,"original",3.12270492717521,3.06190737658804
"4814",403030,"San Juan",NA,2007,"Dry","Q99",8.44355903934766,"original",0.617018151207462,"original",8.2275475818707,"original",7.82654088814019,7.61052943066324
"4815",403030,"San Juan",NA,2008,"Dry","Q99",32.18933722066,"original",4.37516331645103,"original",31.6330643502509,"original",27.814173904209,27.2579010337999
"4816",403030,"San Juan",NA,2009,"Dry","Q99",48.1763987684381,"original",7.8075271282583,"original",46.6915259708315,"original",40.3688716401798,38.8839988425732
"4817",403030,"San Juan",NA,2010,"Moderate","Q99",66.3527675656529,"original",16.0852647218687,"original",65.1624853783495,"original",50.2675028437841,49.0772206564808
"4818",403030,"San Juan",NA,2011,"Wet","Q99",116.16490865353,"original",43.0630891520035,"original",114.977182641762,"original",73.1018195015262,71.9140934897586
"4819",403030,"San Juan",NA,2012,"Moderate","Q99",23.6912238043104,"original",2.84759366649497,"original",22.8491275562519,"original",20.8436301378154,20.0015338897569
"4820",403030,"San Juan",NA,2013,"Dry","Q99",14.7112987803973,"original",1.82873440239877,"original",14.5138087849439,"original",12.8825643779985,12.6850743825451
"4821",403030,"San Juan",NA,2014,"Dry","Q99",24.5548836848837,"original",2.29259763658101,"original",24.1914957753735,"original",22.2622860483027,21.8988981387925
"4822",403030,"San Juan",NA,2015,"Moderate","Q99",24.1312307331158,"original",2.36098074578933,"original",23.7405781255034,"original",21.7702499873265,21.3795973797141
"4823",403030,"San Juan",NA,2016,"Dry","Q99",17.8868981975623,"original",1.61654211472224,"original",17.592829395223,"original",16.27035608284,15.9762872805008
"4824",403030,"San Juan",NA,2017,"Wet","Q99",79.2139705628288,"original",32.2499660037166,"original",76.9513069009641,"original",46.9640045591122,44.7013408972475
"4825",403030,"San Juan",NA,2018,"Dry","Q99",8.17294642997651,"original",0.911329087496025,"original",7.90057783359605,"original",7.26161734248049,6.98924874610003
"4826",404010,"San Juan",NA,1994,"Moderate","Q99",31.138398780328,"original",0.536106575780464,"original",30.0953982800309,"original",30.6022922045475,29.5592917042505
"4827",404010,"San Juan",NA,1995,"Wet","Q99",148.488717972895,"original",27.8012432420518,"original",147.206315903006,"original",120.687474730843,119.405072660955
"4828",404010,"San Juan",NA,1996,"Moderate","Q99",19.3619711668583,"original",0.604780454741186,"original",18.9810912100951,"original",18.7571907121171,18.3763107553539
"4829",404010,"San Juan",NA,1997,"Moderate","Q99",48.7684172161397,"original",2.13100385341127,"original",47.9079307539871,"original",46.6374133627284,45.7769269005758
"4830",404010,"San Juan",NA,1998,"Wet","Q99",123.760270417233,"original",54.9465583925607,"original",123.118687289902,"original",68.8137120246725,68.1721288973413
"4831",404010,"San Juan",NA,1999,"Dry","Q99",17.7802191223886,"original",0.466531901618562,"original",17.5881301795876,"original",17.3136872207701,17.121598277969
"4832",404010,"San Juan",NA,2000,"Moderate","Q99",37.7299195670018,"original",0.789914775778196,"original",37.1755099087112,"original",36.9400047912236,36.385595132933
"4833",404010,"San Juan",NA,2001,"Wet","Q99",29.6302154947911,"original",0.654220289748962,"original",29.1439832038917,"original",28.9759952050422,28.4897629141428
"4834",404010,"San Juan",NA,2002,"Dry","Q99",8.0799385698446,"original",0.201443488810592,"original",7.92128081504496,"original",7.87849508103401,7.71983732623437
"4835",404010,"San Juan",NA,2003,"Wet","Q99",58.76329887025,"original",1.76193076934328,"original",57.1960410153587,"original",57.0013681009067,55.4341102460154
"4836",404010,"San Juan",NA,2004,"Dry","Q99",18.4739109734362,"original",0.314118415757254,"original",17.9445856087582,"original",18.1597925576789,17.6304671930009
"4837",404010,"San Juan",NA,2005,"Wet","Q99",46.9233866407819,"original",5.63966477835453,"original",46.2740154599033,"original",41.2837218624274,40.6343506815487
"4838",404010,"San Juan",NA,2006,"Dry","Q99",32.0519349510436,"original",0.476993122533312,"original",31.7473996001733,"original",31.5749418285103,31.27040647764
"4839",404010,"San Juan",NA,2007,"Dry","Q99",2.60709189199482,"original",0.131407411892223,"original",2.4976514297396,"original",2.4756844801026,2.36624401784738
"4840",404010,"San Juan",NA,2008,"Dry","Q99",25.9075201586451,"original",0.416162269706622,"original",25.2976922768644,"original",25.4913578889385,24.8815300071578
"4841",404010,"San Juan",NA,2009,"Dry","Q99",29.3949614924208,"original",0.450605646023759,"original",28.6845073063724,"original",28.9443558463971,28.2339016603486
"4842",404010,"San Juan",NA,2010,"Moderate","Q99",36.654605226334,"original",1.02541962163853,"original",36.3276109287155,"original",35.6291856046955,35.3021913070769
"4843",404010,"San Juan",NA,2011,"Wet","Q99",56.1933891777568,"original",3.59961916595187,"original",54.6046874284047,"original",52.5937700118049,51.0050682624528
"4844",404010,"San Juan",NA,2012,"Moderate","Q99",13.1919196780443,"original",0.140289958801348,"original",13.0587476144875,"original",13.0516297192429,12.9184576556862
"4845",404010,"San Juan",NA,2013,"Dry","Q99",8.95101665036409,"original",0.12366886867868,"original",8.83470986141362,"original",8.8273477816854,8.71104099273494
"4846",404010,"San Juan",NA,2014,"Dry","Q99",8.08277057030977,"original",0.0894162582429369,"original",7.94828168551777,"original",7.99335431206684,7.85886542727483
"4847",404010,"San Juan",NA,2015,"Moderate","Q99",23.4503175123518,"original",0.252187102373221,"original",23.3195036359224,"original",23.1981304099786,23.0673165335492
"4848",404010,"San Juan",NA,2016,"Dry","Q99",12.8735947632139,"original",0.101159256768,"original",12.7053970151824,"original",12.7724355064459,12.6042377584144
"4849",404010,"San Juan",NA,2017,"Wet","Q99",49.5210466489495,"original",7.13233568700533,"original",48.5237119289284,"original",42.3887109619441,41.3913762419231
"4850",404010,"San Juan",NA,2018,"Dry","Q99",4.85987157151729,"original",0.0774515214789895,"original",4.74127223441084,"original",4.7824200500383,4.66382071293185
"4851",405010,"San Juan",NA,1994,"Moderate","Q99",30.5954336707483,"original",0.771636180759423,"original",30.2104274110424,"original",29.8237974899889,29.438791230283
"4852",405010,"San Juan",NA,1995,"Wet","Q99",85.4614683612496,"original",24.2826769637603,"original",84.8078693678078,"original",61.1787913974894,60.5251924040476
"4853",405010,"San Juan",NA,1996,"Moderate","Q99",24.3506198443343,"original",1.01716105905847,"original",24.0513304557609,"original",23.3334587852758,23.0341693967025
"4854",405010,"San Juan",NA,1997,"Moderate","Q99",57.3351760536657,"original",5.22478849988986,"original",56.4144792125565,"original",52.1103875537758,51.1896907126667
"4855",405010,"San Juan",NA,1998,"Wet","Q99",102.567995593986,"original",51.5370915000577,"original",102.070951562263,"original",51.0309040939287,50.5338600622055
"4856",405010,"San Juan",NA,1999,"Dry","Q99",19.0124574818774,"original",0.829267547039416,"original",18.6963870594171,"original",18.183189934838,17.8671195123777
"4857",405010,"San Juan",NA,2000,"Moderate","Q99",26.4738646735395,"original",0.761447683936235,"original",26.0126490180143,"original",25.7124169896032,25.251201334078
"4858",405010,"San Juan",NA,2001,"Wet","Q99",59.8145036039888,"original",4.68742824521506,"original",59.0239808329824,"original",55.1270753587737,54.3365525877673
"4859",405010,"San Juan",NA,2002,"Dry","Q99",6.71502968949787,"original",0.553921259991548,"original",6.48463134913792,"original",6.16110842950632,5.93071008914637
"4860",405010,"San Juan",NA,2003,"Wet","Q99",66.7373320587407,"original",3.68632141058236,"original",62.8205020762664,"original",63.0510106481584,59.134180665684
"4861",405010,"San Juan",NA,2004,"Dry","Q99",16.5220167981786,"original",0.419099868236837,"original",16.3447345737382,"original",16.1029169299417,15.9256347055014
"4862",405010,"San Juan",NA,2005,"Wet","Q99",107.530573256033,"original",46.5754459154488,"original",104.653563185901,"original",60.9551273405842,58.0781172704521
"4863",405010,"San Juan",NA,2006,"Dry","Q99",23.2041983664135,"original",0.733127294989763,"original",22.9074927280843,"original",22.4710710714238,22.1743654330945
"4864",405010,"San Juan",NA,2007,"Dry","Q99",6.16429835325715,"original",0.585548520073624,"original",6.01334353330303,"original",5.57874983318352,5.42779501322941
"4865",405010,"San Juan",NA,2008,"Dry","Q99",20.1845328135964,"original",0.473435181294398,"original",19.9164734163045,"original",19.711097632302,19.4430382350101
"4866",405010,"San Juan",NA,2009,"Dry","Q99",53.0912101708587,"original",0.523534649803118,"original",52.2059787549477,"original",52.5676755210556,51.6824441051446
"4867",405010,"San Juan",NA,2010,"Moderate","Q99",45.6863508710895,"original",0.844875501485857,"original",44.7959695805485,"original",44.8414753696037,43.9510940790626
"4868",405010,"San Juan",NA,2011,"Wet","Q99",52.7417105569633,"original",10.1294365378285,"original",51.8405184604029,"original",42.6122740191347,41.7110819225743
"4869",405010,"San Juan",NA,2012,"Moderate","Q99",18.9803491016024,"original",0.433903317125556,"original",18.7576988439203,"original",18.5464457844769,18.3237955267948
"4870",405010,"San Juan",NA,2013,"Dry","Q99",17.0405945290729,"original",0.343447300537064,"original",16.6012558387619,"original",16.6971472285358,16.2578085382249
"4871",405010,"San Juan",NA,2014,"Dry","Q99",9.02058520855503,"original",0.27099993258423,"original",8.86042045241481,"original",8.7495852759708,8.58942051983058
"4872",405010,"San Juan",NA,2015,"Moderate","Q99",17.5633423877808,"original",0.217118024910571,"original",17.2546705328483,"original",17.3462243628702,17.0375525079377
"4873",405010,"San Juan",NA,2016,"Dry","Q99",14.241822862662,"original",0.167519775218205,"original",13.9883149251236,"original",14.0743030874438,13.8207951499054
"4874",405010,"San Juan",NA,2017,"Wet","Q99",61.8378562753683,"original",12.9815013828325,"original",60.9005290235149,"original",48.8563548925357,47.9190276406823
"4875",405010,"San Juan",NA,2018,"Dry","Q99",4.11596814808583,"original",0.250984433339994,"original",3.95616541801903,"original",3.86498371474583,3.70518098467904
"4876",405020,"San Juan",NA,1994,"Moderate","Q99",25.5542748939361,"original",0.607316508026364,"original",25.3205630529883,"original",24.9469583859097,24.713246544962
"4877",405020,"San Juan",NA,1995,"Wet","Q99",66.9407381389419,"original",17.2216368007003,"original",66.4001881809278,"original",49.7191013382416,49.1785513802275
"4878",405020,"San Juan",NA,1996,"Moderate","Q99",20.2776804683421,"original",0.761935118089565,"original",19.9596950212023,"original",19.5157453502525,19.1977599031127
"4879",405020,"San Juan",NA,1997,"Moderate","Q99",44.704020386683,"original",4.13060664313764,"original",43.427097028293,"original",40.5734137435454,39.2964903851554
"4880",405020,"San Juan",NA,1998,"Wet","Q99",77.5743042621556,"original",39.0584424447836,"original",77.2555679826619,"original",38.5158618173721,38.1971255378783
"4881",405020,"San Juan",NA,1999,"Dry","Q99",15.7906392111399,"original",0.617472056446263,"original",15.4225466287199,"original",15.1731671546936,14.8050745722736
"4882",405020,"San Juan",NA,2000,"Moderate","Q99",22.0221498187296,"original",0.56706348881744,"original",21.7223897915492,"original",21.4550863299121,21.1553263027318
"4883",405020,"San Juan",NA,2001,"Wet","Q99",42.4670321784762,"original",3.62585696953723,"original",41.9811714317465,"original",38.841175208939,38.3553144622093
"4884",405020,"San Juan",NA,2002,"Dry","Q99",5.54328464307592,"original",0.414170383519267,"original",5.41569891055926,"original",5.12911425955665,5.00152852703999
"4885",405020,"San Juan",NA,2003,"Wet","Q99",55.1951995315142,"original",2.55697474993152,"original",52.3907508079063,"original",52.6382247815827,49.8337760579747
"4886",405020,"San Juan",NA,2004,"Dry","Q99",13.0680537795859,"original",0.315003784324079,"original",12.9949269893024,"original",12.7530499952618,12.6799232049783
"4887",405020,"San Juan",NA,2005,"Wet","Q99",80.2766687592279,"original",35.635816420514,"original",78.4280073175485,"original",44.6408523387139,42.7921908970345
"4888",405020,"San Juan",NA,2006,"Dry","Q99",20.7012915844992,"original",0.546684875884685,"original",20.5399190515496,"original",20.1546067086146,19.9932341756649
"4889",405020,"San Juan",NA,2007,"Dry","Q99",4.98687418533177,"original",0.438344744244439,"original",4.9200565077077,"original",4.54852944108733,4.48171176346326
"4890",405020,"San Juan",NA,2008,"Dry","Q99",16.5422602641744,"original",0.347963206319977,"original",16.2061572636704,"original",16.1942970578544,15.8581940573504
"4891",405020,"San Juan",NA,2009,"Dry","Q99",40.5153958755852,"original",0.395305039577337,"original",39.9751612871939,"original",40.1200908360079,39.5798562476166
"4892",405020,"San Juan",NA,2010,"Moderate","Q99",34.9556892694034,"original",0.60576865665364,"original",34.2602367273426,"original",34.3499206127497,33.6544680706889
"4893",405020,"San Juan",NA,2011,"Wet","Q99",42.0782245950134,"original",7.53329414757217,"original",41.557800345461,"original",34.5449304474413,34.0245061978888
"4894",405020,"San Juan",NA,2012,"Moderate","Q99",15.8813415300604,"original",0.32502824800161,"original",15.7710650689864,"original",15.5563132820588,15.4460368209848
"4895",405020,"San Juan",NA,2013,"Dry","Q99",14.0595808444047,"original",0.257783249433468,"original",13.8078648342306,"original",13.8017975949712,13.5500815847971
"4896",405020,"San Juan",NA,2014,"Dry","Q99",7.11471659589566,"original",0.205326086328735,"original",7.04619182068939,"original",6.90939050956692,6.84086573436065
"4897",405020,"San Juan",NA,2015,"Moderate","Q99",14.4557533869865,"original",0.162792812014901,"original",14.3839855227214,"original",14.2929605749716,14.2211927107065
"4898",405020,"San Juan",NA,2016,"Dry","Q99",11.7366772074649,"original",0.129436000478504,"original",11.6010335534489,"original",11.6072412069864,11.4715975529703
"4899",405020,"San Juan",NA,2017,"Wet","Q99",45.6643229154045,"original",8.94035573026911,"original",44.9451371420542,"original",36.7239671851354,36.0047814117851
"4900",405020,"San Juan",NA,2018,"Dry","Q99",2.78908801236042,"original",0.190962231413037,"original",2.7137988427006,"original",2.59812578094739,2.52283661128756
"4901",101010,"Oso and Small Creeks","low flow bias corrected",1994,"Moderate","DS_Dur_WS",189,"original",144,"original",191,"original",45,47
"4902",101010,"Oso and Small Creeks","low flow bias corrected",1994,"Moderate","SP_Dur",17,"original",136,"original",17,"original",-119,-119
"4903",101010,"Oso and Small Creeks","low flow bias corrected",1994,"Moderate","SP_Tim",239,"original",173,"original",239,"original",66,66
"4904",101010,"Oso and Small Creeks","low flow bias corrected",1995,"Wet","DS_Dur_WS",219,"original",247,"original",219,"original",-28,-28
"4905",101010,"Oso and Small Creeks","low flow bias corrected",1995,"Wet","SP_Dur",83,"original",77,"original",82,"original",6,5
